Topic,Review_Raw,Tokens,Representative_document
50,"상품명: 샌달우드 인텐시브 3종 트라이얼 키트
주문일자: 2025.02.04
배송일자: 2025.02.06
유통기한: 2027.11.06; 2027.10.24

개인적으로 머릿결이 부드러워지는 것은 좋지만 헹구어내고 일상생활을 할 때 머리가 무거운 느낌이 들면서 너무 번들거리는 느낌을 정말 좋아하지 않는데
이 제품은 적당히 머리가 보드라우면서 무겁지 않고 개운한 느낌을 주는 것 같습니다
무엇보다 머릿결도 좋지만 저는 이 제품을 가장 좋아하는 이유는 자극적이지않고 은은하게 퍼지는 향이 너무 좋아서 입니다. 기존에 선물 받았던 제품은 바질향이었는데 이 향에 홀딱 반해 이 제품을 사용하게 되면서 이번엔 다른 향으로 주문을 해 보았습니다. 지극히 개인적으로는 선물 받았던 제품의 향이 조금 더 좋은 것 같은데 샌달우드 향을 좋아하는 분들이 더 많은 것 같아 보이네요
뭐든 개인 취향이겠지만 저는 두 가지 제품을 다 사용해보는 것도 좋다고 생각합니다. 이 제품을 한번 사게 되면 전혀 남기지 않고 끝까지 다 사용하실 수 있 을 거라는 확신이 있거든요. 헤어 제품 떠돌이로써 이 제품은 아주 만족하고 사용하고 있는 중입니다.

♡읽어주셔서 감사합니다!♡

☞제 리뷰가 도움이 되셨다면 도움이 돼요를 눌러주세요. 감사합니다!

오늘도 편안한 하루 되세요 (＾_＾)",상품명 우드 인텐시브 키트 일자 일자 유통 기한 개인 머릿결 일상 생활 머리 머리 머릿결 이유 자극 기존 바질 개인 우드 개인 취향 확신 헤어 떠돌이 감사 리뷰 도움 도움 감사 편안 하루,True
41,"상품명: 샌달우드 인텐시브 3종 트라이얼 키트
주문일자: 2025.01.20
배송일자: 2025.01.24
유통기한: 2027.11.06; 2027.10.24

개인적으로 머릿결이 부드러워지는 것은 좋지만 헹구어내고 일상생활을 할 때 머리가 무거운 느낌이 들면서 너무 번들거리는 느낌을 정말 좋아하지 않는데
이 제품은 적당히 머리가 보드라우면서 무겁지 않고 개운한 느낌을 주는 것 같습니다
무엇보다 머릿결도 좋지만 저는 이 제품을 가장 좋아하는 이유는 자극적이지않고 은은하게 퍼지는 향이 너무 좋아서 입니다. 기존에 선물 받았던 제품은 바질향이었는데 이 향에 홀딱 반해 이 제품을 사용하게 되면서 이번엔 다른 향으로 주문을 해 보았습니다. 지극히 개인적으로는 선물 받았던 제품의 향이 조금 더 좋은 것 같은데 샌달우드 향을 좋아하는 분들이 더 많은 것 같아 보이네요
뭐든 개인 취향이겠지만 저는 두 가지 제품을 다 사용해보는 것도 좋다고 생각합니다. 이 제품을 한번 사게 되면 전혀 남기지 않고 끝까지 다 사용하실 수 있 을 거라는 확신이 있거든요. 헤어 제품 떠돌이로써 이 제품은 아주 만족하고 사용하고 있는 중입니다.

♡읽어주셔서 감사합니다!♡

☞제 리뷰가 도움이 되셨다면 도움이 돼요를 눌러주세요. 감사합니다!

오늘도 편안한 하루 되세요 (＾_＾)",상품명 우드 인텐시브 키트 일자 일자 유통 기한 개인 머릿결 일상 생활 머리 머리 머릿결 이유 자극 기존 바질 개인 우드 개인 취향 확신 헤어 떠돌이 감사 리뷰 도움 도움 감사 편안 하루,True
58,"7l있던데 이 샴푸는 정말 잘 만든 것 같아요~!! 감고나서 깔끔하면서도 머릿결이 엉키는 느낌이 없이 부드러웠어요~ 그리고 정말로 거품이 크림같이 쫀득하고 풍성해요! 향도 거부감 없는 허브향이고 인공향료가 아닌 점도 맘에 들어요~ 무엇보다 탈모증상완화 효과가 있어서 가장 마음에 들었어요~!! 유산균이 들어가서 두피가 건강해질 것 같아요~ 전성분이 착하면서도 모든면에서 만족스러운 제품은 정말 오랜만이네요!!
패키지 디자인도 깔끔하고 산뜻해서 좋았어요",샴푸 머릿결 거품 크림 쫀득하다 풍성 거부감 허브 인공 향료 탈모 증상 완화 효과 유산균 두피 건강 성분 착하다 오랜만 패키지 디자인,True
3,배송도 빠르고 상품도 좋아요 향이 너무 좋아 재구매 하고 싶어요,빠르다,True
33,거품이 잘나고 향이너무 좋아요 롱테이크 고체향수로 같은 향기를 쓰다가 너무좋아서 구매했어요 우드향인텐시브샴푸를 샘플로 써보니 너무 부드럽고 향도좋고 세정도 잘되는거 같아 바로 여름에어울리는향으로 구매했네요 용량이작아 금방쓸거같지만 제품자체는 너무 만족스러워요 근데 바질향으로 트리트먼트는 왜없는건지....아쉽네요,거품 테이크 고체 향수 향기 우드 시브 샴푸 샘플 세정 여름 용량 자체 바질 트리트먼트,True
4,"샘플로 사용해보고 본품 사봤엉요
할인할때 산게 아니라서 비싸게 샀는데 이번에 할인해서 추가 구매를 해야하나 말아야하나 고민되네요
양도 적고 비싸서.ㅈ.ㅈ.근데 향은 괜찮은거 같고 오래가지는 않지만 뭐 무난하고 딱 무난한거 같아요
저렴하면 계속 사긴 할것 같은데 ..",샘플 사봤엉요 할인 비싸다 할인 추가 고민 비싸다 괜찮다 무난하다 저렴하다,True
7,롱테이크 제품 하나씩 사용하다보니 마음에 들어 신제품 나오면 구매하게 됩니다. 바질앤베티버 향 샴푸도 산뜻한 느낌으로 참 마음에 듭니다. 샌달우드도 그렇고 샴푸 사용후 향이 좋아 만족합니다. 두개 구매했는데 잘 사용할 것 같습니다.,테이크 바질앤베티버 샴푸 우드 샴푸,True
3,여름에 사용하기 좋은 향일거 같아 구매했어요,여름,True
3,퀄도 좋고 향도 조아요 다만 가격은 좀..,조아,True
67,"빠르게 잘 받았습니다.
잘 사용하겠습니다.",빠르다,True
-1,딸이 좋다고하네요. 좋은제품 감사해요,감사,True
3,"샴푸 양이 300미리라 생각보다는 금방 써요
그래도 향이 좋아서 재구매했어요",샴푸,True
34,향이 너무좋아요 잘받았습니다 감사합니다,감사,True
3,샴푸하고나면 개운하고 좋아요~~애들도 좋다고 하네요~~,샴푸,True
69,"용량이 적어서 허거덩했지만 휴대하기 짱 좋아서 잘들고 댕기규 있어요잉
너무너무 좋습니다잉
추천합니다잉
최고에유우우
짱짱맨
향이 너무 좋아유..
고체향수라 샐 걱정도 없고 챱챱 바르면 완성이어라
다음에도 또 살래요 선물하기 좋음",용량 휴대 고체 향수 걱정 챱챱 완성 다음,True
80,"패키징사이즈가 작아서 보관하기도 좋네요~
헤어키트 제품 사용해보고 좋아서, 향수 키트도 구매했어요~!
샌달우드향이 너무 좋은데, 다른 향들도 궁금하던차에 새롭게 미니 사이즈의 키트로 출시되어서 구매했어요! 휴대하기에 사이즈 좋고, 가볍게 선물하기도 좋아요~~",패키징 사이즈 보관 헤어 키트 향수 키트 우드 미니 사이즈 키트 출시 휴대 사이즈,True
80,"패키징사이즈가 작아서 보관하기도 좋네요~
헤어키트 제품 사용해보고 좋아서, 향수 키트도 구매했어요~! 샌달우드향이 너무 좋은데, 다른 향들도 궁금하던차에 미니사이즈의 키트로 출시되어서 구매했어요!
휴대하기에 사이즈 좋고, 가볍게 선물하기도 좋아요~~",패키징 사이즈 보관 헤어 키트 향수 키트 우드 미니 사이즈 키트 출시 휴대 사이즈,True
69,"향이 정말 좋아용 ㅎ 
원래 사용하는 향수인데
액체만 썼던거라 고체도 궁금해서 사봤어요
점 액체보다 고체가 더 맘에드네요 ㅎㅎ
향도 더 오래 가는거 같아용 ㅎ
바질향이 제일 맘에들어요
배송도 빠르고 지인에게 선물하기도 좋은거 같아요",향수 액체 고체 액체 고체 바질 빠르다 지인,True
-1,좋아요 배송도 빠르네요 굿 좋습니다 .,빠르다,True
13,"개인마다 다르겠지만 저는 향이 너무 좋아서 계속 사용하게 되는 제품이네요 적은 양으로도 거품이 풍성하고 세정력도 나름 괜찮은거 같아서 만족스럽게 사용하게 되는 제품입니다 사용 후 잔향도 좋고 피부도 부드러워서 좋은데 잔향이 오래가지는 않아요
용량이 조금 더 큰것도 나왔으면 싶네요",개인 다르다 거품 세정 괜찮다 피부 용량,True
71,향이 진해요~ 거품도 잘나구요 머스크향이라서 좋아하시는 분들은 완전좋아할 바디워시 제품이라고 생각해요 양은 많지눈 않아서 가성비 좋다고 할 수는 없지만 너무 큰용량은 들고다니기 불편하니 장단점이 있는 것 같아용 선물로도 좋을 것 같아요!,진하다 거품 머스크 바디워시 가성비 용량 불편 장단점,True
15,"향이 일단 너무너무 좋아요
거품도 아주 풍부하고 자극이 없네요
씻고나면 깔끔하면서도 촉촉하고 냄새가 오래 지속됩니다",거품 자극 촉촉하다 냄새 지속,True
16,"선물로 드렸어요 받으시는 분께서 
향이 좋다고 좋아하시더라구요
좋은 제품 만들어주셔서 감사합니다 
선물할때 재구매하려고요 
선물로 드렸어요 받으시는 분께서 
향이 좋다고 좋아하시더라구요
좋은 제품 만들어주셔서 감사합니다 
선물할때 재구매하려고요",감사 감사,True
3,"향기가 너무좋아요
앞으로도 계속 사용할 거에요",향기,True
-1,향도 좋지만 사용 후 피부가 시원하고 산뜻한 느낌이 좋음,피부,True
-1,샴푸써보고 구매해요..향이 좋아요. 추천합니다..,샴푸,True
-1,피부도 부드럽고 향도 남아있어서 좋네요 ~^^,피부,True
3,향이좋아주문했는데 피부도부들부들 ~~좋아요,피부,True
-1,"산뜻하고ㆍ부드럽고
여름에 쓰기 좋아요",여름,True
22,뭐 이건 향기가 너무 좋습니다 최고요,향기,True
10,샤워때 잘 사용중 촉촉하고 은은한 향,샤워,True
15,"향이주는 첫인상이 강하지않아요
향이 잔잔하게 전해와서 무리없이 사용중입니다
고체향수는 그냔 슥 바르면 되니까 부담이 없고 
바른듯안바른듯 자연스러운데, 향이 금방 잊혀져 아쉽긴합니다
향지속시간이 뿌리는퍼품보다는 짧긴한것같아요",첫인상 강하다 무리 고체 향수 부담 자연 지속 시간 뿌리,True
62,"요새 샌달우드 향에 빠져서 처음 헤어오일을 만나고..그 후에 샴푸도 사고 향수도 사고 아주 열심히 사용중이에요~~ 향수는 3종류 다 써봤는데,다 고급스럽고 향이 달라요~~",요새 우드 처음 헤어 오일 샴푸 향수 향수 종류 고급 다르다,True
23,향기가 은은하게 오래가서 참 조이요^^,향기,True
3,조아요 잘 스며드는 편이에요 ㅎㅎ강추,조아,True
3,적당한 향기 적당한 무난한 재구매는 안할듯,향기,True
13,"처음에 생각보다 향이 강하고 남자화장품같아서 솔직히 첫날은 엇! 그랬는데 쓰다보니 익숙해져서 또 잘쓰고 있어요 머리말리고 나면 강한향은 사라지고 은은한 향만 남아요 호불호가 왜 있는지는 알것같아요 제품기능면에서 확실히 가격대만큼 차이가 있었어요 향이 확실히 오래가고 트리트먼트로도 좋었어요 머릿결이 부드러워지고 잘헹궈진다 느꼈고 두피와 모발에 쓰는 제품이라 두피트러블 걱정이 덜한점도 좋았습니다 저는 여러모로 맘에드는점이 많아서 호불호중에는 호 그리고 재구매의사도 있어요 
같은향 헤어오일도 샀는데 오일과 트리트먼트 향은 살짝 다른느낌 저는 트리트먼트 향이 더 좋았어요",처음 강하다 남자 화장품 첫날 머리 강하다 호불호 기능 가격대 차이 트리트먼트 머릿결 두피 모발 두피 트러블 걱정 호불호 의사 헤어 오일 오일 트리트먼트 다르다 트리트먼트,True
7,"롱테이크 NEW 트리트먼트 (샌달우드/블랙티앤피그)
샌달우드 인텐시브 트리트먼트 200ml

롱테이크 제품들 향이 좋아서 헤어 제품들은 롱테이크만 쓰고 있어요 그중에서도 특히 샌달우드 향을 참 좋아합니다 헤어오일이랑 같이 쓰면 더 좋아요",테이크 트리트먼트 우드 블랙 피그 시브 트리트먼트 테이크 헤어 테이크 우드 헤어 오일,True
2,"Sandal wood intensive trial kit
Shampoo treatment hair oil
Intensively repairs and strengthens day & damaged hair

여행용으로 아주 좋아요.",여행,True
3,배송도 빠르고 좋아여~~~~~~~~~~~,빠르다,True
23,향기가오래가고 은은하게 퍼져요~~~^^,향기,True
3,배송 빠르게 잘 받았습니다,빠르다,True
-1,"한번 써보고 다시 재구매 하는 제품 입니다 너무 좋아요 온 가족이 잘 쓰고 있어요,",가족,True
3,"여행용 써보고 맘에들어 구매했어요.
제발~가격 올리지 말아줘요~",여행,True
45,"모든점에서 마음에듭니다
좋은 제품 감사합니다",감사,True
-1,선물줬는데만족해합니다.믿고구매했어요감사합니다,감사,True
15,부드러워요 향기로와요 강추 합니다.,향기,True
3,조아용 선물했어요 추천합니다,조아,True
79,"지난번 마몽드 어메이징 딥 민트 클렌징폼을 사면서 받은 샘플을 사용해본뒤 너무 좋아서 본품도 구매했어요~🤩
저는 스킨처럼바르는것보단 닦토로 바르면서 피부표면정리해주면 더 좋은것 같아서 닦토로 사용해요~
이 제품 사용하면 피부에 광도 더 좋아지고 화장도 잘 먹어서 들뜸이 적어져 너무 좋아요!!",지난번 어메이징 민트 클렌징 샘플 스킨 닦토 피부 표면 정리 닦토 피부 화장,True
24,"수부지 민감성 피부인데 자극없이 트러블 없이 사용할 수 있어서 좋아요. 메이크업은 잘 지워집니다. 롤링하기 좋게 사용감도 엄청 부드럽고 마음에 들어요. 블랙헤드에도 효과가 있으면 좋겠네요. 
아쉬운 점은 속뚜껑이 분명 있는데 제품을 개봉하면 속뚜껑 없이 사용하게끔 만들어졌네요. 뒤로 여는 뚜껑만 열어서는 속뚜껑이 열리지 않아서 뚜껑을 돌려서 열어야지만 속뚜껑을 들어낼 수 있었어요. 
사진처럼 본통 뚜껑에 스파츌라를 끼워두었네요. 
이런 클렌징밤 제품도 튜브형으로 나오면 더 좋겠다 싶어요. 뚜껑 열고 스파츌라 빼서 쓰고 다시 끼워두고 하는것도 번거롭다보니.. 
가격이 단점이긴 한데 메이크업 잘 지워지는거 보면 아깝진 않은것 같아서 추가구매 했습니다. 

지금 같이 주는 세안밴드 아주 맘에 듭니다. 너무 짱짱하지도 헐겁지도 않아서 딱 좋아요",수부 피부 자극 트러블 메이크업 롤링 블랙 헤드 효과 뚜껑 개봉 뚜껑 뚜껑 뚜껑 뚜껑 뚜껑 사진 뚜껑 스파츌라 클렌징 튜브 뚜껑 스파츌라 단점 메이크업 추가 세안 밴드,True
46,"클렌징오일 사용하다가 피부에 잘 안맞아서 다른 클렌징 제품 뭐 있을까하다가 유튜브에서 보고 요제품 사용해보게됐어요
메이크업이 잘 지워져서 좋아요 사용후에 미끌거리지 않고 산뜻한 마무리가 마음에 듭니다 향도 은은하니 좋아요",클렌징 오일 피부 클렌징 유튜브 메이크업 마무리,True
